;E_th [kJ];E_th [kWh];H2_demand [kg] HRS small;PV generation [kJ] ;PV generation [kWh]
1694;43702535.51;12139.5932;5.718084037;38341.8;10.6505
1695;43901862.21;12194.96173;11.74274815;33481.8;9.3005
1696;44162263.36;12267.29538;10.4274531;26348.4;7.319
1697;44478361.34;12355.10037;17.87794032;10711.8;2.9755
1698;44791740.96;12442.15027;10.04432924;2071.8;0.5755
1699;44689979.75;12413.88326;16.1221793;0;0
1700;43749338.58;12152.59405;0;0;0
1701;42557396.85;11821.49913;9.386858529;0;0
1702;40911282.18;11364.24505;5.723077689;0;0
1703;39467212.57;10963.1146;6.012796431;0;0
1704;38189583.41;10608.21761;5.230187913;0;0
1705;37115949.43;10309.98595;6.471970949;0;0
1706;36434320.68;10120.64463;0;0;0
1707;36194425.42;10054.00706;0;0;0
1708;36970487.63;10269.5799;0;0;0
1709;38572931.25;10714.70313;10.90549408;0;0
1710;40043623.06;11123.22863;0;0;0
1711;41140569.93;11427.93609;0;900;0.25
1712;42088863.88;11691.35108;0;11318.4;3.144
1713;42911788.25;11919.94118;11.03065528;27385.2;7.607
1714;43534499.5;12092.91653;6.006445765;40750.2;11.3195
1715;43838837.62;12177.45489;11.53694439;58591.8;16.2755
1716;43921274.84;12200.35412;16.78702504;52966.8;14.713
1717;43952122.32;12208.92287;11.13349382;54203.4;15.0565
1718;43969614.37;12213.78177;5.886507211;35641.8;9.9005
1719;43942401.23;12206.22256;5.427751777;31163.4;8.6565
1720;43991036.23;12219.73229;5.870125675;17575.2;4.882
1721;44057399.67;12238.16658;11.36780939;9295.2;2.582
1722;44129347.57;12258.1521;11.50195383;1958.4;0.544
1723;43853522.68;12181.53408;0;0;0
1724;42690596.48;11858.49902;0;0;0
1725;41473244;11520.34556;0;0;0
1726;39942334.61;11095.09295;0;0;0
1727;38541876.94;10706.07693;0;0;0
1728;37275475.79;10354.29883;0;0;0
1729;36155275.12;10043.13198;0;0;0
1730;35259486.89;9794.301914;0;0;0
1731;34718592.36;9644.053433;0;0;0
1732;35426725.12;9840.756978;5.366154053;0;0
1733;36850850.24;10236.34729;0;0;0
1734;38262447.27;10628.45758;10.77150293;0;0
1735;39506333.31;10973.98148;11.9072736;2116.8;0.588
1736;40598316.22;11277.31006;0;12400.2;3.4445
1737;41344269.64;11484.51934;23.24373911;30490.2;8.4695
1738;41406260.06;11501.73891;5.500494472;35575.2;9.882
1739;41171092.38;11436.41455;16.38127481;45138.6;12.5385
1740;41184536.45;11440.14901;14.83933785;27970.2;7.7695
1741;41362677.66;11489.63268;6.178953534;33436.8;9.288
1742;41572198.21;11547.83284;11.622776;33280.2;9.2445
1743;41908388.42;11641.21901;4.861391964;44191.8;12.2755
1744;42408359.81;11780.09995;16.13093982;26980.2;7.4945
1745;42951913.6;11931.08711;16.94447937;5761.8;1.6005
1746;43333429.51;12037.06375;16.50662667;473.4;0.1315
1747;43275930.29;12021.09175;6.101252202;0;0
1748;42265025.42;11740.28484;0;0;0
1749;40940918.21;11372.47728;0;0;0
1750;39841873.48;11067.18708;11.73541948;0;0
1751;38528107.86;10702.25218;0;0;0
1752;37209880.58;10336.07794;0;0;0
1753;36392511.12;10109.03087;4.28492596;0;0
1754;35915970.81;9976.658558;5.421799223;0;0
1755;35691765.21;9914.379225;5.87753787;0;0
1756;36425013.25;10118.05924;0;0;0
1757;37664053.52;10462.23709;5.605966452;0;0
1758;38648513.48;10735.69819;0;0;0
1759;39237983.91;10899.43998;24.84049118;90;0.025
1760;39549442.96;10985.95638;12.41994555;3805.2;1.057
1761;39674398.87;11020.66635;10.77078547;19958.4;5.544
1762;39628541.32;11007.92814;15.62196088;30625.2;8.507
1763;39629102.72;11008.08409;10.98731827;49906.8;13.863
1764;39813507.98;11059.30777;23.27625249;60325.2;16.757
1765;40161073.94;11155.85387;11.04683904;50200.2;13.9445
1766;40621097.26;11283.63813;11.18164756;59491.8;16.5255
1767;41160750.8;11433.54189;17.26419423;52405.2;14.557
1768;41829969.64;11619.43601;5.672602213;35170.2;9.7695
1769;42356001.83;11765.55606;15.42873486;21670.2;6.0195
1770;42525958.42;11812.76623;12.12386467;5380.2;1.4945
1771;42079911.02;11688.86417;11.30229991;0;0
1772;40701111.59;11305.86433;0;0;0
1773;39294980.83;10915.27245;0;0;0
1774;37913965.35;10531.65704;0;0;0
1775;36395524.96;10109.86804;0;0;0
1776;34996840.14;9721.344483;6.117283121;0;0
1777;33794468.18;9387.352272;5.071052077;0;0
1778;32979728.43;9161.035675;0;0;0
1779;32723641.2;9089.900333;0;0;0
1780;33328801.3;9258.000361;0;0;0
1781;34893246.99;9692.568608;5.464168257;0;0
1782;36540425.36;10150.11816;0;0;0
1783;37747347.61;10485.37434;10.11296751;2993.4;0.8315
1784;38689702.54;10747.13959;5.730808129;17911.8;4.9755
1785;39417661.6;10949.35044;17.99724348;34808.4;9.669
1786;39733523.2;11037.08978;5.983098783;41445;11.5125
1787;38846510.54;10790.69737;5.473736321;39533.4;10.9815
1788;37219365.3;10338.71258;16.83500931;34471.8;9.5755
1789;35920018.8;9977.783;10.30628218;41175;11.4375
1790;34706891.59;9640.803219;5.628595387;47386.8;13.163
1791;33639876.23;9344.410064;10.04474947;34403.4;9.5565
1792;32897054.84;9138.070789;10.55518875;21781.8;6.0505
1793;32456739.62;9015.761006;6.02779712;16921.8;4.7005
1794;32189247.1;8941.457528;23.85144931;4840.2;1.3445
1795;31920218.11;8866.727253;0;45;0.0125
1796;31466104.27;8740.584519;8.525954386;0;0
1797;31013379.15;8614.827542;1.911872207;0;0
1798;30202273.74;8389.520483;0;0;0
1799;29319515.9;8144.309972;0;0;0
1800;28567741.65;7935.483792;0;0;0
1801;27867468.49;7740.963469;0;0;0
1802;27278263.98;7577.29555;0;0;0
1803;26829468.67;7452.630186;0;0;0
1804;26744253.99;7428.959442;6.197234665;0;0
1805;27248834.78;7569.120772;6.059796095;0;0
1806;27933536.46;7759.315683;0;0;0
1807;28492336.7;7914.537972;5.550928247;1148.4;0.319
1808;28912116.48;8031.143467;11.55289993;13593.6;3.776
1809;29092000.99;8081.111386;11.90549108;21871.8;6.0755
1810;29140104.15;8094.473375;20.85739807;43720.2;12.1445
1811;29282936.23;8134.148953;5.257316067;37261.8;10.3505
1812;29463914;8184.420556;10.53078837;10735.2;2.982
1813;29725437.95;8257.066097;23.68828925;21893.4;6.0815
1814;30148408.84;8374.558011;5.127225;14335.2;3.982
1815;30463443.12;8462.067533;0;8215.2;2.282
1816;30609348.13;8502.596703;7.526164701;7943.4;2.2065
1817;30737613.36;8538.225933;3.636631256;3781.8;1.0505
1818;30962321.26;8600.644794;12.0893535;856.8;0.238
1819;30966398.8;8601.777444;10.59116986;0;0
1820;30036276.5;8343.410139;11.22804808;0;0
1821;28458859.51;7905.238753;5.874354149;0;0
1822;27240059.2;7566.683111;5.821666448;0;0
1823;26007726.19;7224.368386;0;0;0
1824;24936278.72;6926.744089;4.937498336;0;0
1825;24261593.61;6739.331558;0;0;0
1826;23907320.4;6640.922333;0;0;0
1827;23825858.24;6618.293956;0;0;0
1828;24296459.53;6749.016536;0;0;0
1829;25205366.81;7001.490781;11.18252189;0;0
1830;26197065.87;7276.962742;11.34061144;0;0
1831;27184539.66;7551.261017;14.97149778;158.4;0.044
1832;28539819.36;7927.7276;17.461083;2475;0.6875
1833;30143622.17;8373.228381;0;6055.2;1.682
1834;31228750.08;8674.6528;10.72054391;6526.8;1.813
1835;31846379.18;8846.216439;15.12846122;7606.8;2.113
1836;32121642.67;8922.678519;10.72150673;8755.2;2.432
1837;32205468.62;8945.963506;12.139695;8978.4;2.494
1838;32222369.72;8950.658256;10.53767709;10351.8;2.8755
1839;32246037.18;8957.23255;11.70535257;13298.4;3.694
1840;32434756.37;9009.654547;16.20579981;11566.8;3.213
1841;32841328.46;9122.591239;5.204339499;10823.4;3.0065
1842;33267047.26;9240.846461;21.21881469;4455;1.2375
1843;33175775.37;9215.493158;11.86440469;5716.8;1.588
1844;32361301.55;8989.250431;20.97260495;6571.8;1.8255
1845;30893121.27;8581.422575;5.134003883;6775.2;1.882
1846;29265444.18;8129.29005;0;6595.2;1.832
1847;27529269.06;7647.019183;0;6661.8;1.8505
1848;25957318.34;7210.366206;0;6640.2;1.8445
1849;24687962.45;6857.767347;0;6391.8;1.7755
1850;24061764.61;6683.823503;6.215265495;6595.2;1.832
1851;23960505.7;6655.696028;0;833.4;0.2315
1852;24497972.73;6804.992425;0;0;0
1853;25819568.41;7172.102336;5.105639651;0;0
1854;27357864.65;7599.406847;11.8081922;0;0
1855;28742662.2;7984.072833;5.439032148;5378.4;1.494
1856;29750523.68;8264.034356;11.0609808;10060.2;2.7945
1857;30520469.58;8477.908217;11.31349232;9765;2.7125
1858;30761783.12;8544.939756;5.019511324;9046.8;2.513
1859;30718643.93;8532.956647;15.56519943;18946.8;5.263
1860;30601813.55;8500.503764;18.07952427;40525.2;11.257
1861;30325781.83;8423.828286;16.14067529;22276.8;6.188
1862;29902958.67;8306.377408;12.82036533;16045.2;4.457
1863;29400298.46;8166.749572;8.338898249;9768.6;2.7135
1864;29193348.54;8109.263483;10.14283346;7875;2.1875
1865;29235778.6;8121.049611;19.66337589;4636.8;1.288
1866;29309913;8141.6425;14.73803893;4186.8;1.163
1867;29144358.97;8095.655269;17.09750892;6548.4;1.819
1868;28406885.65;7890.801569;5.268981462;6661.8;1.8505
1869;27302965.6;7584.157111;0;6706.8;1.863
1870;26035087.08;7231.968633;0;6751.8;1.8755
1871;24733554.08;6870.431689;10.17389461;6751.8;1.8755
1872;23447149.34;6513.097039;5.284333387;6663.6;1.851
1873;22368403.66;6213.445461;0;6570;1.825
1874;21677349.3;6021.485917;0;1891.8;0.5255
1875;21527396.29;5979.832303;0;0;0
1876;21737035.02;6038.065283;6.348150503;0;0
1877;22373633.55;6214.898208;0;0;0
1878;23241144.93;6455.873592;5.572003081;0;0
1879;24099289.79;6694.247164;6.229427463;925.2;0.257
1880;24851448.16;6903.180044;16.45324932;4388.4;1.219
1881;25423722.02;7062.145006;15.53733643;9383.4;2.6065
1882;25931139.36;7203.094267;3.437441146;12803.4;3.5565
1883;26351953.29;7319.987025;7.653060911;17956.8;4.988
1884;26603549.32;7389.874811;11.33220402;19913.4;5.5315
1885;26671360.58;7408.711272;21.71983923;18495;5.1375
1886;26654814.04;7404.115011;5.497737337;15955.2;4.432
1887;26597846.67;7388.290742;8.937767087;17528.4;4.869
1888;26655050.42;7404.180672;12.13347387;16090.2;4.4695
1889;26744342.64;7428.984067;6.14149552;11633.4;3.2315
1890;26675733.59;7409.925997;9.386258174;6526.8;1.813
1891;26411757.21;7336.599225;17.45621192;6165;1.7125
1892;25898873.61;7194.131558;5.773792933;7111.8;1.9755
1893;25199782.35;6999.939542;0;5603.4;1.5565
1894;24422981.45;6784.161514;0;0;0
1895;23658797.3;6571.888139;0;0;0
1896;22811762.26;6336.600628;0;0;0
1897;22019596.72;6116.554644;5.435726642;0;0
1898;21493948.64;5970.541289;0;0;0
1899;21351559.77;5930.988825;0;0;0
1900;21481036.43;5966.954564;10.95630828;0;0
1901;21889174.54;6080.326261;0;0;0
1902;22502519.27;6250.699797;6.318450146;0;0
1903;23206485.84;6446.246067;0;631.8;0.1755
1904;24259318.46;6738.699572;17.0085591;6550.2;1.8195
1905;25504681.87;7084.633853;11.65132824;9880.2;2.7445
1906;26695737.18;7415.48255;0;17913.6;4.976
1907;27699668.86;7694.352461;12.4076951;18676.8;5.188
1908;28556159.07;7932.266408;17.01966625;19420.2;5.3945
1909;29087155.22;8079.765339;5.386350877;18788.4;5.219
1910;29438857.81;8177.460503;11.31987989;17508.6;4.8635
1911;29793485.59;8275.968219;11.34686828;13345.2;3.707
1912;30244526.5;8401.257361;12.22780516;16315.2;4.532
1913;30634965.72;8509.7127;5.464450747;16336.8;4.538
1914;30663331.22;8517.592006;11.33537357;11723.4;3.2565
1915;29978836.37;8327.454547;11.63509717;10036.8;2.788
1916;29138626.78;8094.062994;5.078817152;3668.4;1.019
1917;28413415.63;7892.615453;4.804067873;0;0
1918;27276845.71;7576.901586;11.74310906;0;0
1919;25767919.57;7157.755436;0;0;0
1920;24616900.98;6838.02805;0;0;0
1921;23868967.88;6630.268856;0;0;0
1922;23400996.32;6500.276756;0;0;0
1923;23218748.01;6449.652225;0;0;0
1924;23513483.23;6531.523119;0;0;0
1925;24469429.95;6797.063875;0;0;0
1926;25743306.6;7150.9185;15.48581999;0;0
1927;26825184.3;7451.440083;1.931485688;1463.4;0.4065
1928;27736809.93;7704.669425;5.949990596;8146.8;2.263
1929;28595634.38;7943.231772;0;15616.8;4.338
1930;29302230.68;8139.508522;5.499738502;18271.8;5.0755
1931;29870279.26;8297.299794;16.4653358;18115.2;5.032
1932;30361741;8433.816944;15.73975623;24843.6;6.901
1933;30653196.46;8514.776794;6.807696587;62191.8;17.2755
1934;30740627.19;8539.063108;8.21293399;48535.2;13.482
1935;30659371.87;8516.492186;11.24336851;34246.8;9.513
1936;30427779.42;8452.16095;5.352338882;21151.8;5.8755
1937;30140608.33;8372.391203;11.97699499;11340;3.15
1938;29840525.03;8289.034731;5.178098992;6728.4;1.869
1939;29428900.34;8174.694539;10.79978128;5761.8;1.6005
1940;28867588.56;8018.7746;0;6955.2;1.932
1941;28086444.2;7801.790056;0;6820.2;1.8945
1942;27359873.87;7599.964964;5.874749686;6706.8;1.863
1943;26585111.75;7384.753264;5.864999757;6728.4;1.869
1944;25792266.62;7164.518506;6.068653548;6820.2;1.8945
1945;25271434.77;7019.842992;0;6753.6;1.876
1946;24982195.37;6939.498714;0;4186.8;1.163
1947;24926528.08;6924.035578;0;0;0
1948;25124909.26;6979.141461;0;0;0
1949;25801367.22;7167.04645;0;0;0
1950;27056835.84;7515.787733;0;0;0
1951;28437289.92;7899.2472;6.146057337;720;0.2
1952;29866201.72;8296.167144;10.62469875;7538.4;2.094
1953;31259804.39;8683.278997;5.144488461;15458.4;4.294
1954;32330779.1;8980.771972;5.605282601;12106.8;3.363
1955;33076762.06;9187.989461;18.25879433;4973.4;1.3815
1956;33640880.84;9344.689122;10.63676073;11095.2;3.082
1957;34053776.08;9459.382244;5.518288748;13231.8;3.6755
1958;34348274.92;9541.187478;10.62744795;12443.4;3.4565
1959;34529666.35;9591.573986;5.803459395;9631.8;2.6755
1960;34819467.15;9672.074208;10.38918116;9295.2;2.582
1961;35226512;9785.142222;21.84826421;5110.2;1.4195
1962;35470012.05;9852.781125;0;608.4;0.169
1963;34965667.64;9712.685456;5.267672423;0;0
1964;33986496.67;9440.693519;0;0;0
1965;32641824.48;9067.173467;0;0;0
1966;30908456.37;8585.682325;10.76988981;0;0
1967;29061094.42;8072.526228;0;0;0
1968;27361646.72;7600.457422;5.030991972;0;0
1969;25617346.07;7115.929464;0;0;0
1970;24356677.11;6765.743642;0;0;0
1971;23702231.96;6583.953322;0;0;0
1972;24139060.58;6705.294606;5.469436314;0;0
1973;25458085.64;7071.690456;5.609059899;0;0
1974;26893675.15;7470.465319;5.00845271;45;0.0125
1975;28154462.3;7820.683972;6.187373611;5085;1.4125
1976;29363364.23;8156.490064;16.81351361;15751.8;4.3755
1977;30395572.76;8443.214656;12.26964081;16336.8;4.538
1978;30889339.2;8580.372;16.61275996;17843.4;4.9565
1979;30825250.92;8562.5697;10.91680848;59671.8;16.5755
1980;30554212.7;8487.281306;11.2233207;68626.8;19.063
1981;30138392.28;8371.775633;22.55338435;72810;20.225
1982;29719617.11;8255.449197;15.35962514;52630.2;14.6195
1983;29267069.28;8129.741467;14.30091621;56993.4;15.8315
1984;28882096.33;8022.804536;11.42407473;42008.4;11.669
1985;28671452.99;7964.292497;12.72822878;22636.8;6.288
1986;28520140.8;7922.261333;4.900414154;8035.2;2.232
1987;28068065.73;7796.684925;10.95042238;5108.4;1.419
1988;27195354;7554.265;5.646193951;6775.2;1.882
1989;26444909.38;7345.808161;10.21042294;7113.6;1.976
1990;25604522.5;7112.367361;0;6683.4;1.8565
1991;24607948.12;6835.541144;6.04999265;6661.8;1.8505
1992;23516526.61;6532.368503;5.170823873;6481.8;1.8005
1993;22257157.74;6182.543817;0;6865.2;1.907
1994;21475777;5965.493611;0;6435;1.7875
1995;21181159.97;5883.655547;0;4501.8;1.2505
1996;21570742.31;5991.872864;5.736760237;0;0
1997;22671973.55;6297.770431;10.79993222;0;0
1998;24020368.71;6672.324642;10.36889202;23.4;0.0065
1999;25077928.91;6966.091364;5.538253913;3220.2;0.8945
2000;26193992.94;7276.10915;13.68336624;8326.8;2.313
2001;27540674.35;7650.187319;9.597691371;9115.2;2.532
2002;28631416.27;7953.171186;6.162035052;9406.8;2.613
2003;29541239.52;8205.899867;11.91009539;14763.6;4.101
2004;30377607.95;8438.224431;16.53115926;54496.8;15.138
2005;31041567.36;8622.6576;14.32255677;61403.4;17.0565
2006;31525110.4;8756.975111;13.32474546;49051.8;13.6255
2007;31882988.4;8856.385667;16.53945731;52290;14.525
2008;32207093.72;8946.414922;0;35778.6;9.9385
2009;32494501.19;9026.250331;16.27810955;19443.6;5.401
2010;32514091.11;9031.691975;12.88481507;7786.8;2.163
2011;31742047.34;8817.235372;5.625632374;5108.4;1.419
2012;30170244.36;8380.623433;11.43236064;8236.8;2.288
2013;28930967.72;8036.379922;5.472556307;6751.8;1.8755
2014;27903723.14;7751.034206;0;6796.8;1.888
2015;26709860.83;7419.405786;0;6638.4;1.844
2016;25509527.64;7085.9799;5.720935567;6683.4;1.8565
2017;24366250.47;6768.402908;0;6503.4;1.8065
2018;23447858.48;6513.294022;0;6685.2;1.857
2019;22870502.47;6352.917353;0;0;0
2020;23183350.24;6439.819511;0;3128.4;0.869
2021;24541643.77;6817.123269;5.915965278;0;0
2022;26261006.42;7294.724006;3.52285116;0;0
2023;27834316.32;7731.754533;12.31491316;203.4;0.0565
2024;29264291.83;8128.969953;0;7426.8;2.063
2025;30163359.82;8378.711061;5.920551744;8663.4;2.4065
2026;30370752.96;8436.320267;13.35074469;8911.8;2.4755
2027;30508236.96;8474.510267;25.12152061;30983.4;8.6065
2028;31093186.65;8636.996292;11.01941452;67141.8;18.6505
2029;32174887.07;8937.468631;27.80044739;64621.8;17.9505
2030;33162833.61;9211.898225;18.2884164;55621.8;15.4505
2031;33670132.76;9352.814656;16.318989;61246.8;17.013
2032;34005259.26;9445.90535;12.30133991;56791.8;15.7755
2033;34335924.11;9537.756697;15.03973307;42505.2;11.807
2034;34384588.66;9551.274628;11.57367759;22413.6;6.226
2035;33561930.22;9322.758394;5.178457516;9608.4;2.669
2036;32344636.83;8984.621342;5.218643601;4861.8;1.3505
2037;31310359.97;8697.322214;0;6706.8;1.863
2038;29939686.08;8316.579467;4.565520258;6886.8;1.913
2039;28403458.15;7889.849486;0;6570;1.825
2040;26824770.63;7451.325175;5.573744617;6616.8;1.838
2041;25329081.73;7035.856036;0;6481.8;1.8005
2042;24522615.26;6811.837572;0;6618.6;1.8385
2043;24266646.21;6740.735058;0;6503.4;1.8065
2044;24836851.75;6899.125486;0;5018.4;1.394
2045;26455398.7;7348.721861;1.756602675;0;0
2046;28500639.52;7916.844311;11.02714631;0;0
2047;30186199.96;8385.055544;8.854935166;180;0.05
2048;31535097.42;8759.749283;11.66171138;10013.4;2.7815
2049;32741812.85;9094.948014;11.6321982;17460;4.85
2050;33664400.57;9351.222381;1.754584467;17506.8;4.863
2051;34347536.23;9540.982286;20.00089267;19195.2;5.332
2052;34888135.29;9691.148692;18.30063622;60391.8;16.7755
2053;35267494.23;9796.526175;11.49490676;72676.8;20.188
2054;35528249.95;9868.958319;14.71267053;73621.8;20.4505
2055;35728522.16;9924.589489;7.328918054;66848.4;18.569
2056;36081465.74;10022.62937;0;56476.8;15.688
2057;36534959.09;10148.59975;17.46945079;41288.4;11.469
2058;36622537.56;10172.9271;5.409590313;25313.4;7.0315
2059;35693744.89;9914.929136;12.00330611;10173.6;2.826
2060;34106340.88;9473.983578;0;4815;1.3375
2061;32945748.94;9151.596928;0;6820.2;1.8945
2062;31480405.2;8744.557;0;6728.4;1.869
2063;29728688.16;8257.968933;6.001692774;6840;1.9
2064;27976055.15;7771.126431;0;6751.8;1.8755
2065;26346989.33;7318.608147;0;6640.2;1.8445
2066;24894203.24;6915.056456;11.636937;6685.2;1.857
2067;24210535.72;6725.148811;5.742247073;6368.4;1.769
2068;24444226.03;6790.062786;0;4658.4;1.294
2069;25768274.14;7157.853928;5.815392775;0;0
2070;27693523.01;7692.645281;4.713911303;0;0
2071;29388272.68;8163.409078;5.464897264;203.4;0.0565
2072;31068573.68;8630.159356;5.814392874;9946.8;2.763
2073;32877849.03;9132.735842;17.24769504;18093.6;5.026
2074;34301737.78;9528.260494;5.431447449;17325;4.8125
2075;35006383.94;9723.995539;11.15225866;18541.8;5.1505
2076;35322806.95;9811.890819;15.87296763;60346.8;16.763
2077;35534986.76;9870.829656;15.76983612;73081.8;20.3005
2078;35708429.94;9919.008317;5.753650565;72878.4;20.244
2079;35774941.12;9937.483644;12.19499089;68266.8;18.963
2080;35750653.16;9930.736989;20.67581215;56926.8;15.813
2081;35694247.19;9915.068664;7.334374958;42031.8;11.6755
2082;35543200.93;9873.111369;11.6686281;25200;7
2083;34685262.9;9634.79525;0;9723.6;2.701
2084;33094785.97;9192.996103;5.785066;4433.4;1.2315
2085;31297359.12;8693.710867;5.981552869;6976.8;1.938
2086;29275578.93;8132.105258;0;6730.2;1.8695
2087;27472951.74;7631.375483;0;6751.8;1.8755
2088;26007223.89;7224.228858;0;6863.4;1.9065
2089;24861878.39;6906.077331;0;6593.4;1.8315
2090;24161309.77;6711.474936;0;6885;1.9125
2091;23965174.19;6656.992831;0;6908.4;1.919
2092;24399520.83;6777.644675;0;3083.4;0.8565
2093;25782575.08;7161.826411;5.73783903;0;0
2094;27962788.37;7767.441214;0;0;0
2095;29988261.99;8330.072775;15.07056195;90;0.025
2096;31509982.14;8752.772817;5.350109173;5063.4;1.4065
2097;32646817.99;9068.560553;1.755222116;6190.2;1.7195
2098;33452191.21;9292.275336;8.796007039;14560.2;4.0445
2099;34099574.53;9472.104036;22.53599463;19148.4;5.319
2100;34643335.16;9623.148656;17.19783563;20161.8;5.6005
2101;35039506.57;9733.196269;12.83932228;17213.4;4.7815
2102;35337994.31;9816.109531;16.31279891;25495.2;7.082
2103;35575466.68;9882.074078;22.74506437;22660.2;6.2945
2104;35949654.83;9986.015231;10.91497263;14738.4;4.094
2105;36351203.87;10097.55663;12.42874057;10756.8;2.988
2106;36385360.65;10107.04463;10.99675918;6976.8;1.938
2107;35746132.41;9929.481225;10.23006712;4345.2;1.207
2108;34778987.23;9660.829786;17.7439235;5491.8;1.5255
2109;33631218.85;9342.005236;5.830049802;6775.2;1.882
2110;32217996.71;8949.443531;0;6818.4;1.894
2111;30605093.31;8501.414808;0;6841.8;1.9005
2112;29193348.54;8109.263483;0;6840;1.9
